Parcela,Codigo,Codi,Bloque,Varietat,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1139,1,1,2,Adriano,100,20230712,12/7/2023,"0,034","0,001","0,021","0,003","0,051","0,007","0,029","0,002","0,088","0,008","0,236","0,037","0,297","0,041","0,282","0,037","0,287","0,043","0,812","0,026"
1116,3,3,2,Akihikari,100,20230712,12/7/2023,"0,034","0,001","0,023","0,003","0,056","0,008","0,031","0,002","0,093","0,009","0,240","0,035","0,289","0,040","0,273","0,035","0,285","0,036","0,794","0,027"
1171,90,90,2,Albada,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,061","0,009","0,030","0,002","0,101","0,009","0,290","0,030","0,356","0,033","0,338","0,029","0,350","0,030","0,834","0,017"
130,4,4,1,Albufera,100,20230712,12/7/2023,"0,033","0,001","0,020","0,003","0,053","0,007","0,028","0,002","0,090","0,009","0,258","0,035","0,322","0,040","0,307","0,038","0,317","0,038","0,834","0,022"
166,121,121,1,Amaroo,100,20230712,12/7/2023,"0,034","0,001","0,020","0,002","0,049","0,005","0,028","0,002","0,087","0,007","0,246","0,026","0,311","0,032","0,295","0,029","0,304","0,031","0,828","0,018"
1148,114,114,2,Antares,100,20230712,12/7/2023,"0,035","0,001","0,027","0,003","0,064","0,009","0,032","0,003","0,102","0,010","0,297","0,042","0,367","0,045","0,347","0,042","0,350","0,049","0,831","0,022"
124,5,5,1,Apolo,100,20230712,12/7/2023,"0,036","0,001","0,030","0,004","0,061","0,009","0,040","0,006","0,096","0,011","0,198","0,060","0,242","0,071","0,229","0,066","0,238","0,065","0,705","0,082"
151,2,2,1,Argami,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,066","0,008","0,030","0,002","0,107","0,009","0,350","0,034","0,440","0,037","0,421","0,035","0,424","0,033","0,869","0,013"
101,169,10000,1,Argila,100,20230712,12/7/2023,"0,037","0,001","0,035","0,004","0,067","0,009","0,051","0,004","0,103","0,010","0,178","0,038","0,213","0,042","0,209","0,036","0,212","0,037","0,605","0,061"
107,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,025","0,003","0,054","0,008","0,035","0,005","0,090","0,009","0,244","0,040","0,316","0,053","0,308","0,049","0,315","0,044","0,797","0,039"
113,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,048","0,007","0,030","0,002","0,084","0,008","0,230","0,042","0,299","0,056","0,287","0,049","0,296","0,049","0,810","0,032"
123,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,051","0,008","0,029","0,002","0,087","0,009","0,249","0,039","0,317","0,052","0,303","0,044","0,313","0,045","0,823","0,026"
1176,169,10000,2,Argila,100,20230712,12/7/2023,"0,036","0,001","0,026","0,003","0,055","0,008","0,035","0,004","0,092","0,008","0,184","0,052","0,225","0,062","0,211","0,055","0,221","0,058","0,714","0,071"
135,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,047","0,006","0,027","0,002","0,083","0,008","0,236","0,040","0,306","0,052","0,292","0,046","0,302","0,047","0,828","0,028"
139,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,048","0,008","0,026","0,002","0,085","0,009","0,264","0,037","0,343","0,049","0,330","0,042","0,343","0,041","0,851","0,021"
1161,169,10000,2,Argila,100,20230712,12/7/2023,"0,035","0,001","0,022","0,003","0,051","0,009","0,029","0,002","0,089","0,009","0,234","0,040","0,290","0,045","0,275","0,042","0,285","0,043","0,809","0,030"
1155,169,10000,2,Argila,100,20230712,12/7/2023,"0,035","0,002","0,023","0,005","0,051","0,009","0,032","0,006","0,086","0,010","0,188","0,068","0,239","0,087","0,224","0,083","0,234","0,083","0,747","0,091"
1143,169,10000,2,Argila,100,20230712,12/7/2023,"0,034","0,001","0,021","0,003","0,049","0,007","0,028","0,002","0,086","0,008","0,236","0,043","0,299","0,053","0,282","0,049","0,290","0,050","0,817","0,032"
171,169,10000,1,Argila,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,052","0,008","0,032","0,003","0,088","0,010","0,199","0,047","0,244","0,055","0,230","0,051","0,237","0,053","0,754","0,053"
175,169,10000,1,Argila,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,050","0,007","0,031","0,003","0,087","0,009","0,211","0,047","0,260","0,057","0,243","0,052","0,252","0,052","0,777","0,046"
1123,169,10000,2,Argila,100,20230712,12/7/2023,"0,035","0,001","0,024","0,004","0,053","0,008","0,033","0,005","0,090","0,010","0,216","0,049","0,268","0,060","0,253","0,055","0,262","0,056","0,769","0,055"
182,169,10000,1,Argila,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,052","0,008","0,034","0,004","0,090","0,009","0,170","0,046","0,205","0,054","0,191","0,049","0,198","0,050","0,695","0,071"
1115,169,10000,2,Argila,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,054","0,008","0,035","0,005","0,092","0,010","0,197","0,060","0,238","0,072","0,222","0,068","0,231","0,069","0,726","0,081"
189,169,10000,1,Argila,100,20230712,12/7/2023,"0,035","0,001","0,025","0,003","0,053","0,008","0,036","0,004","0,090","0,009","0,163","0,048","0,196","0,056","0,181","0,051","0,189","0,050","0,667","0,085"
193,169,10000,1,Argila,100,20230712,12/7/2023,"0,035","0,001","0,027","0,003","0,056","0,006","0,039","0,004","0,094","0,008","0,164","0,043","0,192","0,050","0,179","0,046","0,187","0,047","0,639","0,080"
199,6,6,1,Arpa,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,055","0,008","0,033","0,002","0,091","0,008","0,226","0,029","0,274","0,034","0,255","0,029","0,267","0,028","0,771","0,027"
109,8,8,1,Arsenal,100,20230712,12/7/2023,"0,035","0,001","0,029","0,004","0,059","0,007","0,040","0,004","0,095","0,008","0,207","0,038","0,258","0,047","0,247","0,040","0,252","0,039","0,718","0,046"
122,9,9,1,Bahia,100,20230712,12/7/2023,"0,035","0,001","0,024","0,004","0,055","0,010","0,030","0,003","0,091","0,011","0,251","0,035","0,321","0,041","0,306","0,037","0,313","0,034","0,820","0,026"
1159,10,10,2,Baixet,100,20230712,12/7/2023,"0,034","0,001","0,022","0,004","0,057","0,008","0,028","0,002","0,096","0,009","0,305","0,030","0,386","0,034","0,368","0,030","0,377","0,029","0,860","0,015"
131,96,96,1,Balilla,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,050","0,007","0,028","0,002","0,086","0,007","0,257","0,029","0,337","0,037","0,324","0,033","0,332","0,034","0,841","0,019"
1194,11,11,2,Bendret,100,20230712,12/7/2023,"0,035","0,001","0,028","0,005","0,060","0,011","0,040","0,007","0,096","0,013","0,209","0,050","0,259","0,056","0,247","0,050","0,254","0,051","0,724","0,062"
158,12,12,1,Benisants,100,20230712,12/7/2023,"0,034","0,001","0,022","0,004","0,052","0,009","0,029","0,002","0,088","0,010","0,252","0,037","0,319","0,043","0,303","0,037","0,312","0,039","0,828","0,023"
153,82,82,1,Benlloch,100,20230712,12/7/2023,"0,034","0,001","0,023","0,004","0,055","0,009","0,030","0,003","0,091","0,011","0,256","0,044","0,324","0,054","0,309","0,047","0,318","0,047","0,821","0,029"
1136,91,91,2,Betis,100,20230712,12/7/2023,"0,034","0,001","0,023","0,003","0,056","0,008","0,031","0,002","0,095","0,009","0,258","0,036","0,315","0,041","0,299","0,038","0,308","0,042","0,815","0,025"
143,133,133,1,Bluebonnet,100,20230712,12/7/2023,"0,036","0,001","0,028","0,004","0,068","0,010","0,033","0,003","0,107","0,012","0,313","0,040","0,382","0,047","0,365","0,041","0,371","0,042","0,835","0,022"
192,13,13,1,Bomba,100,20230712,12/7/2023,"0,036","0,002","0,034","0,006","0,096","0,016","0,039","0,005","0,142","0,019","0,386","0,054","0,437","0,059","0,409","0,052","0,416","0,051","0,825","0,027"
1124,98,98,2,BombÃ³n,100,20230712,12/7/2023,"0,035","0,002","0,028","0,005","0,072","0,013","0,037","0,005","0,112","0,013","0,276","0,044","0,327","0,051","0,310","0,047","0,318","0,047","0,788","0,039"
1170,134,134,2,Calbelle,100,20230712,12/7/2023,"0,037","0,001","0,030","0,004","0,066","0,009","0,035","0,003","0,104","0,010","0,305","0,031","0,380","0,034","0,363","0,028","0,373","0,029","0,824","0,018"
142,130,130,1,Calmati-202,100,20230712,12/7/2023,"0,036","0,001","0,029","0,004","0,072","0,010","0,033","0,003","0,110","0,011","0,316","0,044","0,382","0,052","0,366","0,046","0,369","0,045","0,833","0,023"
129,14,14,1,Calmochi,100,20230712,12/7/2023,"0,034","0,001","0,023","0,004","0,056","0,009","0,029","0,003","0,093","0,010","0,274","0,035","0,344","0,040","0,328","0,036","0,338","0,036","0,838","0,021"
1199,15,15,2,Campino,100,20230712,12/7/2023,"0,036","0,001","0,033","0,006","0,080","0,014","0,043","0,005","0,121","0,016","0,322","0,047","0,382","0,052","0,367","0,046","0,367","0,044","0,792","0,030"
104,147,147,1,Capataz,100,20230712,12/7/2023,"0,036","0,001","0,032","0,004","0,068","0,009","0,044","0,004","0,106","0,011","0,241","0,040","0,286","0,047","0,277","0,039","0,284","0,041","0,729","0,038"
154,16,16,1,Carmen,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,053","0,007","0,030","0,002","0,087","0,007","0,242","0,032","0,306","0,039","0,291","0,034","0,301","0,033","0,813","0,022"
1166,105,105,2,Carnarolli,100,20230712,12/7/2023,"0,036","0,001","0,029","0,005","0,076","0,012","0,034","0,004","0,115","0,012","0,336","0,036","0,408","0,040","0,389","0,036","0,397","0,036","0,838","0,021"
161,17,17,1,Carnice precoce,100,20230712,12/7/2023,"0,036","0,002","0,030","0,005","0,076","0,011","0,034","0,003","0,115","0,013","0,335","0,045","0,400","0,047","0,379","0,046","0,384","0,048","0,833","0,024"
1192,153,153,2,Centa A-6,100,20230712,12/7/2023,"0,038","0,001","0,036","0,005","0,077","0,011","0,044","0,005","0,114","0,012","0,284","0,034","0,343","0,041","0,328","0,033","0,335","0,035","0,762","0,031"
1126,115,115,2,Cerere,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,054","0,008","0,031","0,003","0,092","0,009","0,239","0,039","0,291","0,045","0,276","0,041","0,284","0,041","0,799","0,033"
1121,18,18,2,Cesare,100,20230712,12/7/2023,"0,035","0,001","0,023","0,003","0,045","0,007","0,033","0,003","0,103","0,012","0,281","0,036","0,334","0,041","0,318","0,033","0,328","0,034","0,814","0,025"
156,102,102,1,Clavel,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,049","0,007","0,030","0,002","0,084","0,008","0,218","0,031","0,275","0,035","0,263","0,031","0,272","0,031","0,798","0,025"
1173,92,92,2,Clot,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,054","0,007","0,029","0,002","0,093","0,007","0,284","0,026","0,357","0,030","0,340","0,027","0,350","0,028","0,845","0,016"
145,19,19,1,CNA-6159,100,20230712,12/7/2023,"0,035","0,001","0,025","0,003","0,057","0,009","0,031","0,003","0,093","0,009","0,267","0,039","0,338","0,050","0,323","0,045","0,332","0,042","0,824","0,026"
136,97,97,1,Colina,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,047","0,007","0,027","0,002","0,082","0,007","0,251","0,030","0,333","0,035","0,321","0,031","0,329","0,031","0,845","0,017"
112,83,83,1,Colusa,100,20230712,12/7/2023,"0,034","0,001","0,024","0,004","0,056","0,009","0,033","0,003","0,091","0,009","0,244","0,037","0,310","0,044","0,298","0,037","0,305","0,037","0,802","0,027"
1167,87,87,2,Copsemar-7,100,20230712,12/7/2023,"0,034","0,001","0,021","0,003","0,052","0,007","0,029","0,002","0,089","0,008","0,257","0,034","0,331","0,043","0,317","0,037","0,325","0,037","0,834","0,022"
167,160,160,1,Copsemar-9,100,20230712,12/7/2023,"0,035","0,001","0,022","0,003","0,046","0,006","0,030","0,002","0,081","0,007","0,195","0,028","0,247","0,035","0,234","0,031","0,245","0,030","0,771","0,031"
138,20,20,1,CormorÃ¡n,100,20230712,12/7/2023,"0,035","0,001","0,026","0,004","0,062","0,009","0,031","0,003","0,099","0,010","0,301","0,035","0,379","0,042","0,362","0,038","0,368","0,039","0,841","0,020"
133,21,21,1,CT-13432,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,060","0,007","0,031","0,002","0,098","0,008","0,308","0,034","0,395","0,049","0,380","0,044","0,388","0,042","0,851","0,018"
1201,155,155,2,Daekwanbye,100,20230712,12/7/2023,"0,037","0,001","0,035","0,004","0,073","0,011","0,048","0,004","0,111","0,011","0,221","0,035","0,258","0,034","0,250","0,029","0,253","0,030","0,678","0,039"
120,107,107,1,Deneb,100,20230712,12/7/2023,"0,034","0,001","0,023","0,003","0,056","0,009","0,030","0,002","0,093","0,009","0,296","0,031","0,386","0,036","0,370","0,030","0,377","0,030","0,850","0,015"
1150,101,101,2,Dosel,100,20230712,12/7/2023,"0,034","0,001","0,023","0,004","0,056","0,009","0,030","0,003","0,093","0,010","0,266","0,035","0,332","0,039","0,315","0,032","0,327","0,035","0,828","0,021"
163,23,23,1,Drago,100,20230712,12/7/2023,"0,035","0,001","0,024","0,004","0,058","0,008","0,030","0,002","0,096","0,009","0,275","0,034","0,341","0,036","0,322","0,032","0,333","0,036","0,830","0,020"
1125,24,24,2,Ducato,100,20230712,12/7/2023,"0,034","0,001","0,024","0,004","0,059","0,009","0,032","0,004","0,096","0,010","0,249","0,040","0,303","0,047","0,287","0,042","0,294","0,043","0,798","0,035"
185,25,25,1,Eridano,100,20230712,12/7/2023,"0,034","0,001","0,023","0,003","0,053","0,008","0,031","0,002","0,090","0,009","0,231","0,032","0,283","0,036","0,269","0,031","0,278","0,031","0,795","0,025"
1197,161,161,2,ESTANY,100,20230712,12/7/2023,"0,036","0,001","0,030","0,004","0,067","0,009","0,040","0,003","0,104","0,010","0,275","0,033","0,341","0,041","0,330","0,035","0,334","0,034","0,786","0,026"
144,26,26,1,Fado,100,20230712,12/7/2023,"0,034","0,001","0,021","0,003","0,051","0,007","0,027","0,002","0,087","0,009","0,264","0,042","0,339","0,054","0,324","0,050","0,331","0,052","0,844","0,025"
198,27,27,1,Fonsa,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,053","0,007","0,032","0,004","0,092","0,009","0,241","0,031","0,294","0,037","0,275","0,032","0,286","0,032","0,789","0,033"
190,108,108,1,Fragrance,100,20230712,12/7/2023,"0,036","0,001","0,028","0,003","0,065","0,006","0,035","0,002","0,101","0,007","0,267","0,028","0,319","0,033","0,298","0,030","0,309","0,031","0,792","0,023"
1193,148,148,2,FrancÃ©s,100,20230712,12/7/2023,"0,036","0,002","0,030","0,005","0,065","0,010","0,043","0,010","0,102","0,011","0,213","0,063","0,261","0,081","0,250","0,075","0,258","0,076","0,706","0,096"
1184,149,149,2,Fuzisaka,100,20230712,12/7/2023,"0,035","0,001","0,024","0,004","0,060","0,010","0,033","0,004","0,098","0,011","0,278","0,035","0,348","0,039","0,333","0,035","0,343","0,036","0,820","0,027"
1157,162,162,2,Gageron,100,20230712,12/7/2023,"0,033","0,001","0,020","0,003","0,050","0,007","0,027","0,002","0,086","0,008","0,263","0,034","0,337","0,042","0,323","0,037","0,334","0,037","0,845","0,020"
106,28,28,1,Gavina,100,20230712,12/7/2023,"0,035","0,001","0,026","0,003","0,056","0,007","0,036","0,003","0,092","0,007","0,228","0,028","0,289","0,035","0,281","0,028","0,286","0,027","0,774","0,024"
169,29,29,1,Gema,100,20230712,12/7/2023,"0,035","0,001","0,028","0,004","0,072","0,011","0,033","0,003","0,112","0,013","0,321","0,046","0,385","0,051","0,364","0,046","0,369","0,048","0,834","0,024"
1190,111,111,2,Genio,100,20230712,12/7/2023,"0,036","0,002","0,031","0,008","0,071","0,016","0,041","0,010","0,109","0,017","0,269","0,040","0,327","0,047","0,311","0,041","0,322","0,042","0,765","0,056"
1117,109,109,2,Giano,100,20230712,12/7/2023,"0,035","0,001","0,027","0,003","0,064","0,009","0,035","0,002","0,103","0,010","0,257","0,036","0,303","0,041","0,286","0,035","0,297","0,036","0,784","0,028"
184,30,30,1,Gigante Vercell,100,20230712,12/7/2023,"0,037","0,001","0,031","0,005","0,082","0,015","0,038","0,004","0,122","0,016","0,312","0,046","0,359","0,049","0,340","0,044","0,349","0,044","0,802","0,031"
1200,116,116,2,Giglio,100,20230712,12/7/2023,"0,036","0,001","0,030","0,004","0,060","0,009","0,043","0,004","0,098","0,009","0,202","0,033","0,244","0,037","0,235","0,030","0,242","0,031","0,692","0,040"
183,163,163,1,Gines,100,20230712,12/7/2023,"0,033","0,001","0,021","0,003","0,053","0,008","0,028","0,002","0,090","0,009","0,242","0,034","0,297","0,041","0,281","0,037","0,290","0,036","0,817","0,026"
1178,31,31,2,Giovanni Marche,100,20230712,12/7/2023,"0,035","0,002","0,027","0,005","0,073","0,013","0,033","0,004","0,115","0,015","0,327","0,043","0,389","0,046","0,372","0,041","0,382","0,040","0,835","0,025"
1162,157,157,2,Giza 178,100,20230712,12/7/2023,"0,033","0,001","0,020","0,003","0,049","0,007","0,027","0,002","0,086","0,007","0,270","0,029","0,355","0,035","0,340","0,030","0,349","0,031","0,854","0,016"
1127,156,156,2,Giza 181,100,20230712,12/7/2023,"0,035","0,001","0,025","0,003","0,059","0,008","0,033","0,002","0,098","0,009","0,261","0,040","0,318","0,044","0,301","0,042","0,308","0,049","0,805","0,028"
173,32,32,1,Gladio,100,20230712,12/7/2023,"0,033","0,001","0,020","0,003","0,045","0,006","0,027","0,002","0,080","0,007","0,212","0,025","0,269","0,029","0,255","0,024","0,268","0,026","0,808","0,020"
108,33,33,1,Gleva,100,20230712,12/7/2023,"0,037","0,002","0,030","0,005","0,063","0,011","0,044","0,007","0,099","0,013","0,191","0,038","0,235","0,046","0,227","0,039","0,230","0,041","0,675","0,065"
1186,143,143,2,Granao,100,20230712,12/7/2023,"0,036","0,002","0,028","0,006","0,064","0,012","0,039","0,009","0,102","0,014","0,243","0,043","0,300","0,052","0,288","0,049","0,296","0,048","0,760","0,060"
195,164,164,1,GUADIAGRAN,100,20230712,12/7/2023,"0,035","0,001","0,025","0,003","0,058","0,007","0,035","0,002","0,095","0,008","0,214","0,030","0,252","0,034","0,235","0,029","0,246","0,031","0,743","0,032"
159,34,34,1,Guadiamar,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,048","0,007","0,027","0,002","0,083","0,007","0,238","0,034","0,303","0,044","0,285","0,040","0,295","0,040","0,828","0,025"
164,165,165,1,GUARA,100,20230712,12/7/2023,"0,034","0,001","0,021","0,004","0,049","0,008","0,028","0,003","0,086","0,009","0,248","0,035","0,316","0,042","0,301","0,036","0,312","0,039","0,831","0,024"
1114,35,35,2,Habataki,100,20230712,12/7/2023,"0,035","0,001","0,026","0,004","0,059","0,011","0,034","0,003","0,098","0,011","0,250","0,036","0,299","0,040","0,283","0,034","0,297","0,035","0,783","0,030"
1202,36,36,2,Harra,100,20230712,12/7/2023,"0,037","0,001","0,033","0,004","0,064","0,008","0,049","0,004","0,099","0,009","0,178","0,028","0,213","0,033","0,209","0,027","0,212","0,028","0,622","0,047"
1179,37,37,2,Hidalgo,100,20230712,12/7/2023,"0,036","0,001","0,027","0,004","0,056","0,008","0,032","0,003","0,092","0,008","0,254","0,037","0,315","0,047","0,301","0,040","0,313","0,041","0,805","0,028"
1163,166,166,2,HISPAGRAN,100,20230712,12/7/2023,"0,033","0,001","0,019","0,003","0,046","0,006","0,026","0,002","0,082","0,007","0,251","0,029","0,325","0,037","0,311","0,029","0,322","0,031","0,848","0,017"
170,159,159,1,Hispalong,100,20230712,12/7/2023,"0,035","0,001","0,024","0,003","0,053","0,009","0,030","0,003","0,090","0,009","0,246","0,034","0,306","0,040","0,289","0,035","0,299","0,036","0,813","0,026"
1153,167,167,2,HISPAMAR,100,20230712,12/7/2023,"0,034","0,001","0,020","0,003","0,048","0,006","0,028","0,002","0,085","0,006","0,245","0,027","0,316","0,033","0,303","0,027","0,314","0,029","0,828","0,018"
121,38,38,1,Hwayoung,100,20230712,12/7/2023,"0,034","0,001","0,022","0,003","0,055","0,008","0,029","0,002","0,091","0,009","0,265","0,029","0,341","0,035","0,326","0,032","0,332","0,030","0,836","0,019"
137,106,106,1,Icaro,100,20230712,12/7/2023,"0,036","0,001","0,029","0,004","0,070","0,011","0,033","0,003","0,107","0,011","0,317","0,036","0,392","0,044","0,375","0,039","0,381","0,039","0,837","0,021"
