Parcela,Codi,Bloque,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1213,134,4,100,20230907,7/9/2023,"0,046","0,001","0,055","0,013","0,098","0,023","0,085","0,019","0,160","0,024","0,267","0,023","0,316","0,024","0,321","0,027","0,364","0,041","0,581","0,080"
1213,134,4,200,20230907,7/9/2023,"0,046","0,000","0,050","0,007","0,090","0,011","0,073","0,009","0,148","0,013","0,275","0,012","0,332","0,012","0,338","0,013","0,392","0,019","0,646","0,039"
1213,134,4,100,20230918,18/9/2023,"0,026","0,001","0,062","0,005","0,100","0,005","0,125","0,011","0,174","0,007","0,241","0,012","0,279","0,015","0,286","0,027","0,313","0,010","0,393","0,054"
1213,134,4,200,20230918,18/9/2023,"0,027","0,001","0,055","0,004","0,098","0,004","0,103","0,008","0,170","0,005","0,260","0,011","0,309","0,014","0,346","0,024","0,331","0,009","0,542","0,036"
191,135,2,100,20230711,11/7/2023,"0,022","0,000","0,037","0,001","0,068","0,004","0,047","0,002","0,091","0,003","0,199","0,013","0,261","0,009","0,250","0,042","0,259","0,006","0,684","0,045"
191,135,2,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,069","0,005","0,046","0,001","0,093","0,003","0,208","0,011","0,266","0,008","0,274","0,032","0,263","0,005","0,714","0,030"
191,135,2,100,20230718,18/7/2023,"0,016","0,004","0,032","0,004","0,065","0,005","0,036","0,003","0,090","0,006","0,239","0,011","0,337","0,014","0,342","0,024","0,334","0,012","0,809","0,018"
191,135,2,200,20230718,18/7/2023,"0,013","0,004","0,031","0,004","0,064","0,005","0,035","0,003","0,089","0,006","0,235","0,009","0,330","0,011","0,322","0,018","0,327","0,009","0,802","0,016"
191,135,2,100,20230808,8/8/2023,"0,027","0,002","0,024","0,004","0,064","0,010","0,027","0,003","0,099","0,001","0,335","0,028","0,421","0,024","0,442","0,031","0,431","0,025","0,883","0,014"
191,135,2,200,20230808,8/8/2023,"0,023","0,002","0,018","0,002","0,054","0,006","0,021","0,002","0,098","0,001","0,305","0,023","0,407","0,023","0,431","0,029","0,424","0,022","0,906","0,009"
191,135,2,100,20230825,25/8/2023,"0,038","0,007","0,047","0,018","0,097","0,027","0,051","0,012","0,122","0,011","0,329","0,054","0,405","0,053","0,421","0,060","0,385","0,036","0,785","0,054"
191,135,2,200,20230825,25/8/2023,"0,039","0,005","0,049","0,012","0,103","0,020","0,051","0,009","0,124","0,007","0,340","0,036","0,430","0,031","0,459","0,035","0,415","0,021","0,800","0,033"
191,135,2,100,20230907,7/9/2023,"0,047","0,001","0,062","0,012","0,109","0,021","0,092","0,021","0,176","0,025","0,306","0,024","0,363","0,024","0,374","0,026","0,448","0,039","0,604","0,074"
191,135,2,200,20230907,7/9/2023,"0,046","0,000","0,050","0,008","0,094","0,012","0,077","0,010","0,158","0,015","0,279","0,014","0,331","0,015","0,334","0,015","0,385","0,020","0,626","0,042"
191,135,2,100,20230918,18/9/2023,"0,023","0,002","0,072","0,010","0,111","0,010","0,147","0,022","0,192","0,014","0,278","0,024","0,328","0,029","0,378","0,050","0,348","0,020","0,440","0,081"
191,135,2,200,20230918,18/9/2023,"0,024","0,001","0,070","0,007","0,111","0,009","0,150","0,016","0,192","0,011","0,278","0,020","0,325","0,023","0,382","0,037","0,344","0,015","0,435","0,059"
1210,136,4,100,20230711,11/7/2023,"0,022","0,000","0,041","0,001","0,072","0,003","0,058","0,003","0,095","0,002","0,177","0,006","0,242","0,005","0,161","0,020","0,245","0,003","0,469","0,052"
1210,136,4,200,20230711,11/7/2023,"0,022","0,001","0,041","0,003","0,079","0,006","0,052","0,003","0,098","0,004","0,194","0,008","0,253","0,005","0,212","0,022","0,252","0,003","0,604","0,039"
1210,136,4,100,20230718,18/7/2023,"0,014","0,003","0,033","0,002","0,062","0,003","0,041","0,002","0,087","0,003","0,202","0,009","0,287","0,011","0,248","0,016","0,287","0,009","0,717","0,020"
1210,136,4,200,20230718,18/7/2023,"0,012","0,004","0,031","0,003","0,060","0,004","0,038","0,003","0,084","0,006","0,197","0,011","0,280","0,011","0,233","0,018","0,282","0,010","0,719","0,025"
1210,136,4,100,20230808,8/8/2023,"0,021","0,001","0,016","0,002","0,046","0,005","0,021","0,001","0,098","0,000","0,237","0,022","0,312","0,022","0,296","0,025","0,320","0,021","0,865","0,013"
1210,136,4,200,20230808,8/8/2023,"0,023","0,001","0,019","0,002","0,054","0,006","0,023","0,002","0,098","0,001","0,298","0,027","0,394","0,028","0,413","0,034","0,409","0,027","0,894","0,011"
1210,136,4,100,20230825,25/8/2023,"0,035","0,003","0,040","0,009","0,092","0,019","0,050","0,007","0,122","0,008","0,334","0,054","0,410","0,050","0,429","0,055","0,396","0,032","0,789","0,037"
1210,136,4,200,20230825,25/8/2023,"0,032","0,003","0,030","0,008","0,070","0,013","0,037","0,005","0,110","0,005","0,263","0,028","0,340","0,039","0,345","0,049","0,340","0,030","0,807","0,034"
1210,136,4,100,20230907,7/9/2023,"0,046","0,001","0,057","0,009","0,111","0,018","0,082","0,013","0,172","0,019","0,310","0,017","0,370","0,019","0,382","0,021","0,451","0,031","0,647","0,048"
1210,136,4,200,20230907,7/9/2023,"0,046","0,000","0,054","0,009","0,106","0,016","0,073","0,010","0,166","0,016","0,316","0,014","0,379","0,012","0,390","0,012","0,469","0,018","0,686","0,039"
1210,136,4,100,20230918,18/9/2023,"0,025","0,001","0,064","0,006","0,111","0,007","0,126","0,014","0,190","0,010","0,285","0,015","0,337","0,019","0,386","0,031","0,354","0,013","0,508","0,051"
1210,136,4,200,20230918,18/9/2023,"0,026","0,001","0,060","0,005","0,107","0,008","0,117","0,011","0,183","0,009","0,282","0,017","0,336","0,021","0,398","0,036","0,350","0,014","0,547","0,046"
1138,137,3,100,20230711,11/7/2023,"0,022","0,000","0,038","0,001","0,068","0,003","0,049","0,002","0,091","0,002","0,191","0,011","0,254","0,008","0,215","0,037","0,253","0,005","0,627","0,053"
1138,137,3,200,20230711,11/7/2023,"0,022","0,000","0,038","0,001","0,074","0,002","0,049","0,002","0,097","0,002","0,207","0,008","0,264","0,006","0,271","0,034","0,260","0,003","0,691","0,034"
1138,137,3,100,20230718,18/7/2023,"0,016","0,004","0,033","0,003","0,065","0,005","0,037","0,003","0,089","0,006","0,234","0,010","0,328","0,013","0,326","0,021","0,327","0,011","0,797","0,017"
1138,137,3,200,20230718,18/7/2023,"0,013","0,004","0,032","0,004","0,065","0,005","0,038","0,003","0,091","0,006","0,229","0,010","0,320","0,012","0,302","0,019","0,318","0,010","0,778","0,020"
1138,137,3,100,20230808,8/8/2023,"0,028","0,002","0,025","0,003","0,064","0,007","0,030","0,003","0,099","0,001","0,321","0,022","0,398","0,023","0,414","0,028","0,412","0,022","0,866","0,014"
1138,137,3,200,20230808,8/8/2023,"0,027","0,002","0,025","0,004","0,066","0,010","0,028","0,005","0,099","0,001","0,318","0,027","0,399","0,023","0,424","0,028","0,414","0,023","0,875","0,022"
1138,137,3,100,20230825,25/8/2023,"0,033","0,003","0,033","0,007","0,074","0,012","0,046","0,006","0,114","0,005","0,251","0,024","0,309","0,029","0,311","0,034","0,322","0,022","0,741","0,036"
1138,137,3,200,20230825,25/8/2023,"0,034","0,003","0,035","0,007","0,080","0,013","0,041","0,005","0,114","0,005","0,279","0,020","0,359","0,023","0,369","0,029","0,356","0,017","0,799","0,028"
1138,137,3,100,20230907,7/9/2023,"0,047","0,001","0,060","0,013","0,101","0,022","0,094","0,021","0,166","0,025","0,275","0,022","0,323","0,021","0,328","0,021","0,381","0,034","0,555","0,079"
1138,137,3,200,20230907,7/9/2023,"0,046","0,001","0,057","0,012","0,105","0,020","0,085","0,015","0,169","0,022","0,291","0,022","0,345","0,023","0,350","0,025","0,406","0,034","0,611","0,059"
1138,137,3,100,20230918,18/9/2023,"0,026","0,001","0,058","0,007","0,097","0,008","0,110","0,014","0,169","0,010","0,247","0,019","0,291","0,023","0,306","0,041","0,321","0,016","0,470","0,071"
1138,137,3,200,20230918,18/9/2023,"0,026","0,002","0,059","0,008","0,103","0,010","0,118","0,018","0,179","0,013","0,264","0,024","0,310","0,030","0,348","0,048","0,331","0,020","0,493","0,079"
1130,138,3,100,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,070","0,005","0,051","0,003","0,092","0,003","0,187","0,014","0,250","0,010","0,200","0,044","0,251","0,007","0,592","0,074"
1130,138,3,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,069","0,005","0,047","0,003","0,092","0,003","0,188","0,014","0,250","0,010","0,200","0,046","0,252","0,007","0,617","0,073"
1130,138,3,100,20230718,18/7/2023,"0,019","0,003","0,035","0,003","0,068","0,005","0,039","0,002","0,094","0,006","0,230","0,011","0,317","0,012","0,304","0,021","0,316","0,010","0,772","0,019"
1130,138,3,200,20230718,18/7/2023,"0,012","0,004","0,032","0,003","0,062","0,005","0,039","0,003","0,087","0,006","0,201","0,020","0,286","0,023","0,241","0,041","0,287","0,021","0,725","0,044"
1130,138,3,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,051","0,005","0,022","0,001","0,098","0,001","0,285","0,031","0,367","0,033","0,370","0,042","0,376","0,031","0,887","0,014"
1130,138,3,200,20230808,8/8/2023,"0,025","0,001","0,020","0,002","0,055","0,005","0,025","0,002","0,098","0,001","0,302","0,035","0,384","0,036","0,402","0,047","0,400","0,036","0,881","0,015"
1130,138,3,100,20230825,25/8/2023,"0,032","0,004","0,034","0,011","0,079","0,018","0,045","0,008","0,116","0,007","0,281","0,039","0,353","0,052","0,365","0,061","0,356","0,040","0,781","0,047"
1130,138,3,200,20230825,25/8/2023,"0,033","0,003","0,034","0,009","0,075","0,015","0,041","0,007","0,112","0,006","0,253","0,028","0,314","0,037","0,314","0,043","0,320","0,029","0,767","0,045"
1130,138,3,100,20230907,7/9/2023,"0,047","0,001","0,061","0,011","0,114","0,019","0,091","0,015","0,179","0,021","0,314","0,021","0,376","0,023","0,391","0,025","0,469","0,038","0,623","0,054"
1130,138,3,200,20230907,7/9/2023,"0,046","0,001","0,049","0,009","0,089","0,014","0,074","0,012","0,150","0,016","0,271","0,016","0,325","0,017","0,329","0,020","0,378","0,028","0,634","0,051"
1130,138,3,100,20230918,18/9/2023,"0,025","0,002","0,065","0,008","0,105","0,008","0,133","0,019","0,183","0,011","0,261","0,016","0,306","0,020","0,335","0,033","0,333","0,014","0,431","0,072"
1130,138,3,200,20230918,18/9/2023,"0,027","0,001","0,056","0,006","0,098","0,006","0,109","0,013","0,171","0,009","0,250","0,015","0,293","0,019","0,324","0,031","0,321","0,014","0,497","0,057"
1151,139,3,100,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,069","0,005","0,050","0,003","0,091","0,003","0,188","0,016","0,251","0,012","0,204","0,055","0,251","0,008","0,603","0,088"
1151,139,3,200,20230711,11/7/2023,"0,022","0,000","0,040","0,003","0,074","0,005","0,052","0,004","0,095","0,003","0,201","0,012","0,260","0,010","0,250","0,045","0,259","0,006","0,655","0,056"
1151,139,3,100,20230718,18/7/2023,"0,014","0,005","0,031","0,003","0,064","0,006","0,037","0,003","0,089","0,007","0,234","0,016","0,326","0,021","0,323","0,036","0,324","0,018","0,796","0,025"
1151,139,3,200,20230718,18/7/2023,"0,009","0,003","0,029","0,003","0,062","0,005","0,035","0,002","0,088","0,006","0,215","0,027","0,304","0,031","0,276","0,056","0,303","0,028","0,773","0,043"
1151,139,3,100,20230808,8/8/2023,"0,022","0,001","0,018","0,002","0,051","0,007","0,023","0,002","0,098","0,001","0,278","0,037","0,364","0,036","0,369","0,045","0,377","0,034","0,883","0,016"
1151,139,3,200,20230808,8/8/2023,"0,025","0,003","0,021","0,004","0,063","0,011","0,026","0,004","0,099","0,001","0,340","0,051","0,432","0,051","0,469","0,064","0,449","0,055","0,894","0,022"
1151,139,3,100,20230825,25/8/2023,"0,036","0,006","0,044","0,017","0,094","0,027","0,050","0,011","0,121","0,011","0,333","0,063","0,389","0,058","0,409","0,066","0,379","0,040","0,780","0,053"
1151,139,3,200,20230825,25/8/2023,"0,036","0,004","0,040","0,013","0,086","0,023","0,045","0,009","0,116","0,008","0,275","0,042","0,342","0,056","0,350","0,069","0,341","0,044","0,774","0,057"
1151,139,3,100,20230907,7/9/2023,"0,046","0,001","0,056","0,013","0,102","0,022","0,075","0,017","0,160","0,024","0,310","0,028","0,371","0,028","0,379","0,032","0,457","0,049","0,669","0,066"
1151,139,3,200,20230907,7/9/2023,"0,046","0,001","0,059","0,015","0,112","0,029","0,087","0,020","0,174","0,031","0,304","0,030","0,359","0,029","0,369","0,033","0,435","0,046","0,619","0,077"
1151,139,3,100,20230918,18/9/2023,"0,026","0,002","0,057","0,009","0,100","0,010","0,104","0,019","0,172","0,013","0,271","0,027","0,321","0,034","0,360","0,059","0,343","0,023","0,552","0,085"
1151,139,3,200,20230918,18/9/2023,"0,025","0,001","0,065","0,008","0,110","0,010","0,128","0,019","0,186","0,013","0,281","0,021","0,332","0,026","0,391","0,044","0,350","0,017","0,506","0,070"
1150,140,3,100,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,074","0,004","0,059","0,005","0,096","0,003","0,177","0,010","0,242","0,006","0,162","0,030","0,244","0,005","0,462","0,081"
1150,140,3,200,20230711,11/7/2023,"0,022","0,000","0,040","0,002","0,076","0,005","0,052","0,003","0,097","0,003","0,202","0,010","0,260","0,007","0,252","0,032","0,258","0,004","0,659","0,041"
1150,140,3,100,20230718,18/7/2023,"0,018","0,005","0,038","0,004","0,071","0,008","0,052","0,008","0,098","0,010","0,206","0,025","0,286","0,027","0,246","0,048","0,286","0,024","0,653","0,071"
1150,140,3,200,20230718,18/7/2023,"0,011","0,003","0,031","0,004","0,065","0,006","0,038","0,002","0,093","0,007","0,219","0,019","0,305","0,019","0,277","0,034","0,304","0,017","0,756","0,029"
1150,140,3,100,20230808,8/8/2023,"0,025","0,003","0,021","0,005","0,052","0,010","0,030","0,010","0,098","0,001","0,241","0,072","0,308","0,074","0,292","0,095","0,318","0,072","0,815","0,078"
1150,140,3,200,20230808,8/8/2023,"0,023","0,003","0,018","0,004","0,053","0,010","0,023","0,004","0,098","0,001","0,303","0,052","0,403","0,055","0,428","0,068","0,418","0,055","0,896","0,023"
1150,140,3,100,20230825,25/8/2023,"0,031","0,005","0,029","0,015","0,070","0,029","0,041","0,010","0,113","0,012","0,266","0,071","0,321","0,081","0,323","0,091","0,326","0,058","0,776","0,075"
1150,140,3,200,20230825,25/8/2023,"0,031","0,004","0,030","0,011","0,073","0,020","0,037","0,008","0,112","0,008","0,287","0,037","0,370","0,045","0,384","0,053","0,369","0,034","0,823","0,039"
1150,140,3,100,20230907,7/9/2023,"0,046","0,002","0,052","0,023","0,088","0,033","0,078","0,037","0,152","0,037","0,264","0,040","0,312","0,041","0,312","0,046","0,359","0,070","0,598","0,159"
1150,140,3,200,20230907,7/9/2023,"0,045","0,001","0,046","0,012","0,084","0,021","0,067","0,014","0,145","0,022","0,277","0,024","0,337","0,025","0,342","0,028","0,397","0,039","0,671","0,063"
1150,140,3,100,20230918,18/9/2023,"0,027","0,002","0,053","0,009","0,094","0,010","0,097","0,019","0,165","0,013","0,256","0,035","0,304","0,044","0,326","0,078","0,327","0,031","0,542","0,109"
1150,140,3,200,20230918,18/9/2023,"0,026","0,001","0,057","0,007","0,101","0,008","0,107","0,017","0,174","0,011","0,279","0,019","0,339","0,024","0,402","0,042","0,355","0,017","0,580","0,062"
170,141,2,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,067","0,004","0,046","0,001","0,090","0,003","0,195","0,012","0,257","0,009","0,230","0,038","0,256","0,006","0,669","0,046"
170,141,2,200,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,071","0,006","0,050","0,003","0,094","0,004","0,202","0,015","0,261","0,011","0,252","0,050","0,260","0,007","0,670","0,057"
170,141,2,100,20230718,18/7/2023,"0,012","0,004","0,030","0,003","0,065","0,005","0,035","0,002","0,091","0,006","0,238","0,011","0,333","0,015","0,335","0,024","0,330","0,012","0,809","0,016"
170,141,2,200,20230718,18/7/2023,"0,008","0,004","0,029","0,004","0,063","0,006","0,036","0,003","0,090","0,008","0,224","0,013","0,314","0,017","0,292","0,029","0,312","0,014","0,779","0,027"
170,141,2,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,051","0,006","0,024","0,001","0,098","0,001","0,299","0,033","0,396","0,033","0,414","0,043","0,410","0,033","0,891","0,012"
170,141,2,200,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,049","0,009","0,022","0,002","0,098","0,001","0,275","0,059","0,379","0,067","0,395","0,090","0,397","0,071","0,893","0,026"
170,141,2,100,20230825,25/8/2023,"0,028","0,003","0,021","0,007","0,058","0,012","0,033","0,005","0,107","0,005","0,260","0,034","0,334","0,047","0,338","0,058","0,340","0,040","0,822","0,036"
170,141,2,200,20230825,25/8/2023,"0,031","0,004","0,030","0,011","0,075","0,022","0,036","0,007","0,113","0,008","0,303","0,058","0,381","0,067","0,381","0,073","0,363","0,046","0,826","0,043"
170,141,2,100,20230907,7/9/2023,"0,045","0,000","0,045","0,008","0,082","0,016","0,060","0,008","0,144","0,016","0,299","0,023","0,367","0,025","0,374","0,025","0,453","0,038","0,723","0,035"
170,141,2,200,20230907,7/9/2023,"0,045","0,001","0,044","0,009","0,079","0,015","0,062","0,009","0,139","0,016","0,270","0,021","0,327","0,024","0,329","0,029","0,381","0,041","0,684","0,047"
170,141,2,100,20230918,18/9/2023,"0,027","0,001","0,056","0,005","0,098","0,006","0,101","0,010","0,171","0,008","0,279","0,016","0,344","0,021","0,398","0,036","0,355","0,015","0,596","0,044"
170,141,2,200,20230918,18/9/2023,"0,025","0,002","0,060","0,008","0,101","0,009","0,115","0,019","0,177","0,012","0,269","0,018","0,319","0,022","0,372","0,039","0,345","0,016","0,527","0,070"
184,142,2,100,20230711,11/7/2023,"0,022","0,000","0,037","0,001","0,068","0,005","0,049","0,002","0,092","0,003","0,186","0,012","0,250","0,008","0,201","0,035","0,250","0,005","0,608","0,056"
184,142,2,200,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,078","0,005","0,059","0,003","0,100","0,004","0,197","0,011","0,256","0,008","0,229","0,033","0,256","0,005","0,592","0,050"
184,142,2,100,20230718,18/7/2023,"0,016","0,005","0,034","0,004","0,070","0,006","0,039","0,003","0,097","0,007","0,237","0,011","0,324","0,012","0,319","0,021","0,322","0,010","0,783","0,019"
184,142,2,200,20230718,18/7/2023,"0,012","0,005","0,032","0,004","0,064","0,006","0,040","0,003","0,092","0,008","0,217","0,016","0,301","0,018","0,271","0,030","0,302","0,015","0,742","0,032"
184,142,2,100,20230808,8/8/2023,"0,023","0,001","0,019","0,002","0,054","0,006","0,026","0,002","0,098","0,001","0,282","0,027","0,355","0,025","0,358","0,031","0,368","0,023","0,865","0,015"
184,142,2,200,20230808,8/8/2023,"0,023","0,002","0,019","0,003","0,053","0,010","0,024","0,003","0,098","0,001","0,293","0,052","0,380","0,052","0,398","0,067","0,400","0,052","0,885","0,023"
184,142,2,100,20230825,25/8/2023,"0,029","0,003","0,022","0,007","0,059","0,012","0,034","0,004","0,107","0,005","0,241","0,027","0,300","0,033","0,294","0,038","0,308","0,026","0,795","0,032"
184,142,2,200,20230825,25/8/2023,"0,031","0,002","0,027","0,006","0,071","0,012","0,035","0,004","0,111","0,005","0,275","0,026","0,350","0,034","0,360","0,041","0,349","0,027","0,821","0,026"
184,142,2,100,20230907,7/9/2023,"0,045","0,001","0,044","0,008","0,081","0,013","0,063","0,011","0,142","0,014","0,281","0,016","0,340","0,018","0,347","0,018","0,407","0,028","0,691","0,048"
184,142,2,200,20230907,7/9/2023,"0,045","0,001","0,040","0,008","0,077","0,014","0,056","0,009","0,137","0,016","0,276","0,019","0,335","0,020","0,339","0,022","0,395","0,033","0,715","0,043"
184,142,2,100,20230918,18/9/2023,"0,026","0,001","0,058","0,008","0,098","0,008","0,112","0,016","0,171","0,011","0,248","0,022","0,291","0,028","0,308","0,046","0,322","0,019","0,468","0,082"
184,142,2,200,20230918,18/9/2023,"0,026","0,001","0,059","0,006","0,101","0,007","0,113","0,014","0,175","0,009","0,264","0,016","0,312","0,020","0,357","0,034","0,336","0,014","0,519","0,057"
135,143,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,064","0,003","0,047","0,002","0,089","0,002","0,178","0,007","0,244","0,005","0,176","0,023","0,247","0,003","0,576","0,046"
135,143,1,200,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,068","0,004","0,055","0,004","0,092","0,003","0,187","0,011","0,252","0,008","0,209","0,036","0,254","0,005","0,586","0,062"
135,143,1,100,20230718,18/7/2023,"0,012","0,004","0,030","0,004","0,059","0,005","0,037","0,004","0,083","0,006","0,203","0,009","0,288","0,010","0,251","0,018","0,289","0,009","0,742","0,029"
135,143,1,200,20230718,18/7/2023,"0,006","0,003","0,027","0,003","0,056","0,004","0,035","0,003","0,081","0,004","0,196","0,017","0,282","0,023","0,236","0,039","0,285","0,019","0,738","0,041"
135,143,1,100,20230808,8/8/2023,"0,023","0,001","0,018","0,002","0,050","0,006","0,024","0,002","0,098","0,001","0,281","0,026","0,361","0,027","0,367","0,033","0,371","0,025","0,877","0,014"
135,143,1,200,20230808,8/8/2023,"0,022","0,002","0,015","0,002","0,045","0,006","0,020","0,003","0,098","0,001","0,292","0,041","0,404","0,047","0,426","0,063","0,425","0,049","0,910","0,017"
135,143,1,100,20230825,25/8/2023,"0,032","0,003","0,034","0,010","0,078","0,017","0,043","0,008","0,116","0,007","0,280","0,028","0,343","0,033","0,351","0,039","0,346","0,025","0,782","0,040"
135,143,1,200,20230825,25/8/2023,"0,036","0,005","0,049","0,016","0,111","0,032","0,062","0,017","0,133","0,015","0,379","0,051","0,447","0,043","0,470","0,044","0,412","0,030","0,767","0,060"
135,143,1,100,20230907,7/9/2023,"0,046","0,001","0,050","0,018","0,085","0,027","0,082","0,031","0,153","0,034","0,257","0,027","0,305","0,027","0,303","0,029","0,348","0,045","0,573","0,132"
135,143,1,200,20230907,7/9/2023,"0,045","0,001","0,042","0,012","0,071","0,017","0,067","0,018","0,134","0,020","0,238","0,018","0,282","0,019","0,276","0,020","0,304","0,030","0,608","0,086"
135,143,1,100,20230918,18/9/2023,"0,027","0,001","0,057","0,006","0,097","0,007","0,116","0,013","0,170","0,009","0,239","0,023","0,276","0,032","0,286","0,056","0,310","0,022","0,423","0,093"
135,143,1,200,20230918,18/9/2023,"0,027","0,002","0,053","0,007","0,091","0,009","0,106","0,016","0,162","0,011","0,218","0,021","0,248","0,027","0,242","0,046","0,289","0,019","0,392","0,104"
1149,144,3,100,20230711,11/7/2023,"0,022","0,000","0,038","0,001","0,072","0,004","0,049","0,002","0,093","0,003","0,201","0,010","0,260","0,008","0,246","0,032","0,257","0,005","0,670","0,037"
1149,144,3,200,20230711,11/7/2023,"0,022","0,000","0,040","0,002","0,077","0,005","0,051","0,003","0,098","0,004","0,204","0,010","0,261","0,007","0,256","0,029","0,259","0,004","0,669","0,036"
1149,144,3,100,20230718,18/7/2023,"0,020","0,004","0,037","0,004","0,075","0,005","0,043","0,005","0,104","0,006","0,247","0,015","0,337","0,018","0,341","0,030","0,332","0,017","0,776","0,030"
1149,144,3,200,20230718,18/7/2023,"0,012","0,003","0,032","0,003","0,066","0,005","0,040","0,003","0,095","0,006","0,216","0,015","0,300","0,016","0,268","0,028","0,300","0,014","0,743","0,027"
1149,144,3,100,20230808,8/8/2023,"0,024","0,002","0,020","0,003","0,055","0,006","0,026","0,003","0,099","0,001","0,299","0,025","0,379","0,023","0,389","0,028","0,394","0,022","0,874","0,016"
1149,144,3,200,20230808,8/8/2023,"0,025","0,002","0,021","0,002","0,059","0,006","0,026","0,002","0,099","0,001","0,330","0,027","0,422","0,026","0,455","0,034","0,439","0,028","0,893","0,012"
1149,144,3,100,20230825,25/8/2023,"0,034","0,004","0,037","0,010","0,080","0,018","0,049","0,008","0,117","0,008","0,286","0,042","0,359","0,052","0,376","0,064","0,364","0,043","0,769","0,049"
1149,144,3,200,20230825,25/8/2023,"0,033","0,003","0,033","0,009","0,075","0,015","0,041","0,006","0,114","0,006","0,282","0,030","0,359","0,036","0,370","0,045","0,359","0,029","0,800","0,034"
1149,144,3,100,20230907,7/9/2023,"0,046","0,001","0,048","0,010","0,085","0,017","0,074","0,017","0,149","0,020","0,281","0,021","0,339","0,023","0,342","0,023","0,404","0,035","0,644","0,070"
1149,144,3,200,20230907,7/9/2023,"0,045","0,001","0,045","0,010","0,084","0,015","0,068","0,012","0,147","0,017","0,275","0,016","0,331","0,018","0,332","0,020","0,385","0,027","0,659","0,053"
1149,144,3,100,20230918,18/9/2023,"0,027","0,001","0,054","0,006","0,098","0,007","0,097","0,013","0,169","0,009","0,282","0,020","0,343","0,025","0,395","0,042","0,355","0,017","0,607","0,054"
1149,144,3,200,20230918,18/9/2023,"0,027","0,001","0,053","0,005","0,097","0,007","0,099","0,010","0,169","0,008","0,268","0,018","0,320","0,024","0,367","0,038","0,339","0,016","0,575","0,049"
179,145,2,100,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,065","0,004","0,049","0,002","0,090","0,002","0,177","0,011","0,244","0,008","0,172","0,038","0,247","0,006","0,558","0,077"
179,145,2,200,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,066","0,004","0,047","0,002","0,091","0,003","0,195","0,013","0,257","0,009","0,234","0,041","0,257","0,006","0,665","0,051"
179,145,2,100,20230718,18/7/2023,"0,010","0,003","0,029","0,002","0,061","0,004","0,035","0,002","0,086","0,005","0,219","0,013","0,306","0,016","0,289","0,028","0,307","0,013","0,783","0,021"
179,145,2,200,20230718,18/7/2023,"0,006","0,003","0,027","0,003","0,058","0,004","0,033","0,002","0,084","0,005","0,214","0,018","0,304","0,022","0,274","0,039","0,304","0,019","0,785","0,030"
179,145,2,100,20230808,8/8/2023,"0,021","0,001","0,017","0,002","0,049","0,005","0,023","0,002","0,098","0,001","0,288","0,030","0,375","0,030","0,387","0,037","0,388","0,029","0,889","0,013"
179,145,2,200,20230808,8/8/2023,"0,022","0,001","0,016","0,002","0,049","0,005","0,022","0,002","0,098","0,001","0,299","0,034","0,396","0,036","0,414","0,044","0,414","0,035","0,899","0,013"
179,145,2,100,20230825,25/8/2023,"0,030","0,004","0,028","0,011","0,070","0,021","0,040","0,008","0,113","0,009","0,264","0,041","0,327","0,046","0,334","0,057","0,336","0,037","0,785","0,052"
179,145,2,200,20230825,25/8/2023,"0,032","0,003","0,033","0,009","0,078","0,017","0,043","0,006","0,115","0,006","0,279","0,028","0,350","0,035","0,363","0,041","0,354","0,026","0,788","0,033"
179,145,2,100,20230907,7/9/2023,"0,046","0,001","0,051","0,013","0,085","0,020","0,082","0,022","0,152","0,025","0,268","0,020","0,320","0,019","0,323","0,020","0,377","0,032","0,594","0,088"
179,145,2,200,20230907,7/9/2023,"0,045","0,001","0,037","0,008","0,066","0,013","0,060","0,012","0,127","0,015","0,241","0,013","0,292","0,014","0,287","0,015","0,320","0,022","0,656","0,059"
179,145,2,100,20230918,18/9/2023,"0,026","0,001","0,057","0,006","0,094","0,007","0,114","0,014","0,166","0,010","0,229","0,019","0,265","0,025","0,262","0,042","0,305","0,017","0,394","0,086"
179,145,2,200,20230918,18/9/2023,"0,026","0,001","0,057","0,004","0,096","0,005","0,112","0,010","0,167","0,006","0,237","0,012","0,276","0,015","0,294","0,025","0,311","0,010","0,450","0,049"
