Variedad,N,codi,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
JSENDRA,100.0,203,0.05551580810546875,0.0010432872447245882,500,0.06473865509033203,0.0016834827349695549,500,0.09223178100585938,0.002601554010651253,500,0.08223051452636719,0.0035485974046477694,500,0.13262466430664063,0.0034449424514214778,500,0.23535205078125,0.010886879619857993,500,0.26972503662109376,0.014515233229720781,500,0.261245849609375,0.01628881416578908,500,0.27191619873046874,0.013265785081498267,500,0.5211867650149598,2024-06-26
M76,100.0,303,0.05620746424632707,0.0014878647811147826,812,0.06624920849729642,0.0024297003482694596,812,0.09579706426911754,0.002906165517453116,812,0.08348733685873999,0.003904090430889938,812,0.13730025643785598,0.003942277364702539,812,0.23762893676757812,0.010852064043687415,812,0.26908549416828625,0.013079542901095226,812,0.26058721307463245,0.014957953230162893,812,0.2717185936537869,0.011809470215905416,812,0.5147136754234993,2024-06-26
M110B,100.0,403,0.05549908702483805,0.0012924090604442217,562,0.0653370894571216,0.00218315184497398,562,0.09539389016365242,0.0031359600239198562,562,0.08310296951239643,0.004041745517037647,562,0.13646518802303437,0.004433580774485352,562,0.2387580464318978,0.010746289538572719,562,0.2733427706138095,0.012353935207008674,562,0.2655036899118661,0.014250940012231336,562,0.27530037550739545,0.011057822518864632,562,0.5232278714948004,2024-06-26
M2,100.0,104,0.05614221343360996,0.0010596664401688138,964,0.06504020057773194,0.0017931797450632468,964,0.09555963856550667,0.0031060630055248137,964,0.07883420920470938,0.002687738034310716,964,0.13683928493642214,0.0043141675757839264,964,0.2623831088117544,0.013983901249335564,964,0.30425161148007973,0.01857810659247052,964,0.3019442736360542,0.020622703318036742,964,0.3034989606295384,0.01597500196779208,964,0.5859313865816479,2024-06-26
M62,100.0,204,0.054515877301853116,0.0009889320873041666,789,0.06294825835524101,0.0015589245160193919,789,0.09293490217665756,0.0026491034714299024,789,0.07801962442724424,0.0028842582102049574,789,0.13387061676296141,0.0036787821274009472,789,0.25478396881064835,0.010542319986341824,789,0.2957304167656844,0.014106961834438865,789,0.2921469607431777,0.015489942675861988,789,0.29541762125960475,0.012529154493130367,789,0.5784620894869558,2024-06-26
M110B,100.0,304,0.05565784038357834,0.0014569022142893384,862,0.06525724725214345,0.0024026059441261734,862,0.09496057780325551,0.003273264460085247,862,0.0826107830569805,0.004361083669893111,862,0.1363300580159694,0.004140883647422659,862,0.24059308045424885,0.012638087322735076,862,0.27426482021393744,0.01656299330001527,862,0.26732185877116266,0.01834870817424539,862,0.2760990788931083,0.014370969969202474,862,0.5278475158796314,2024-06-26
M38,100.0,404,0.0559601912627349,0.001377044186398699,518,0.06634402919459988,0.0023511297731372356,518,0.09688417883913489,0.0035541607513364377,518,0.08534683315910428,0.0042750642285478814,518,0.13757994368269638,0.004580838472025294,518,0.2335379022428888,0.011155510238100786,518,0.26568892195418076,0.014758115698027287,518,0.25692634140662707,0.01697423964543335,518,0.26808637817854125,0.012714599956206815,518,0.5012940569041645,2024-06-26
M25,100.0,105,0.05430734852735219,0.0012390002421261961,926,0.06270597717416981,0.0021625574317179915,926,0.09058539965240281,0.003415758017996275,926,0.07805119425895148,0.003580635034918895,926,0.13063983628868284,0.004869376905355084,926,0.24241331689558585,0.014636965219381416,926,0.278130022547415,0.01793015472040154,926,0.27061086699978065,0.020749418305431578,926,0.28040730618503645,0.015795062710834203,926,0.5522816908890359,2024-06-26
QJGC,100.0,205,0.05482543054288321,0.0010647221193061068,685,0.06413723465299954,0.0016319540574386679,685,0.09429265600051323,0.00316042580914308,685,0.0804666449553775,0.0029679361049015814,685,0.13530191017763457,0.004423206871204864,685,0.2436980310147696,0.01490430656507792,685,0.27891221986199816,0.018040707847175416,685,0.2721572541842495,0.020476529348339757,685,0.28052800310789233,0.01575116100640599,685,0.5436120742144284,2024-06-26
JSENDRA,100.0,305,0.05581408016849929,0.0019241153638111532,751,0.06572052387994393,0.0030749865618833246,751,0.09386563967769536,0.003981763442417043,751,0.08402324326028837,0.004981509223141358,751,0.13447700835734647,0.004866560778830483,751,0.23221060883665529,0.010457014069291079,751,0.2642946205189955,0.01382881626478628,751,0.2558829641532644,0.015220755286547418,751,0.2668030354059171,0.011948619906155129,751,0.5056092449758646,2024-06-26
M28,100.0,405,0.056405473029476474,0.001165462515467169,522,0.06684508634253024,0.0017934785225533472,522,0.09918671092767825,0.003636381975187712,522,0.08507282797860917,0.003154536066194065,522,0.14050075194844797,0.0047201719742439585,522,0.24225813767005658,0.013032339888005841,522,0.2747382386890864,0.016127506937209702,522,0.2673231102954382,0.018116144718645665,522,0.2753896311325132,0.013373211865466009,522,0.5171747529481985,2024-06-26
M62,100.0,106,0.05590524819538943,0.007492330471874028,457,0.06659655915308312,0.015411019511986689,457,0.09959167881137172,0.022013066619303266,457,0.08584517097055781,0.02704302630856563,457,0.14139872411147772,0.02625768490050461,457,0.25021128581441465,0.018076365707740245,457,0.28645007511197346,0.019023603224965505,457,0.2822184823534943,0.021843232824800694,457,0.28666139431542326,0.016769050113905976,457,0.5335308434001894,2024-06-26
M2,100.0,206,0.05724547008917431,0.005498164156571628,814,0.06841162791709056,0.01150906709522973,814,0.10200507049185638,0.014813397066143326,814,0.08510838913976121,0.016016017071818343,814,0.14494122216976832,0.018267470576744462,814,0.25752121459061156,0.018590067305966435,814,0.29301010244308584,0.022173570983132555,814,0.28997988314241974,0.024899180013081577,814,0.29268498151249617,0.0197373141052875,814,0.546195413565297,2024-06-26
M76,100.0,306,0.057567275314441786,0.007180797383562727,689,0.06898922636477799,0.014922715735568245,689,0.09783419538478547,0.01869615881992309,689,0.08757011291769662,0.019953663909741792,689,0.13879199643958637,0.018511070925507595,689,0.2342936124095723,0.016751978012622702,689,0.26461344637268686,0.020677126808072533,689,0.2555303698181241,0.022837507758282843,689,0.26703514243071935,0.01807570575951532,689,0.48953663824994653,2024-06-26
M28,100.0,406,0.0583052813688064,0.004532012016298238,748,0.06930671528698926,0.008698231065644355,748,0.09874676383115391,0.011812207197398804,748,0.08711890358338381,0.012948423277522075,748,0.1395948685426763,0.013179803163328814,748,0.23421861781156,0.016300779993554886,748,0.26304630544733876,0.019079805649501073,748,0.25277040858957217,0.021319378596881662,748,0.2657093109294055,0.016285297543847364,748,0.4873689729964059,2024-06-26
M38,100.0,107,0.05742301983827949,0.00144710081240471,889,0.06794401497084593,0.0024177430006700265,889,0.09609734757276434,0.003504196597312002,889,0.0866171769269808,0.005070592569034785,889,0.1369221947995026,0.004588519350884913,889,0.22780414319547948,0.011823032076536944,889,0.2561442972704584,0.01645641298302187,889,0.2447564175480262,0.01745490426569847,889,0.2594842041839497,0.014472685084616055,889,0.4772234217140456,2024-06-26
M97,100.0,207,0.05569654419308617,0.009448868816852023,672,0.06646948201315743,0.018610230076006457,672,0.09939920334588914,0.023043836374961,672,0.08401432491484143,0.023987502301766595,672,0.14292281014578684,0.022333482805427594,672,0.24854721341814315,0.01608568070858733,672,0.2799332482474191,0.01766632454707877,672,0.2721227691287086,0.01888973650583804,672,0.28071989331926617,0.015544425586360017,672,0.5281911021345742,2024-06-26
RICASTELLO,100.0,307,0.05646824836730957,0.0018853391845950293,864,0.06790038391395851,0.0032943262892721702,864,0.1029182893258554,0.003854967464551928,864,0.0876990071049443,0.007131109398932206,864,0.1474277443355984,0.005284344311354865,864,0.2437592965585214,0.02004695336923151,864,0.27103999808982565,0.02449768256033382,864,0.26340078424524377,0.02789676661791605,864,0.2729582433347349,0.02189791543561591,864,0.5004325877398598,2024-06-26
QJGC,100.0,407,0.055456007680585305,0.003958938302257641,868,0.06618751139135405,0.007263431860694784,868,0.09905321147584695,0.0104937199323072,868,0.0856275866108556,0.013643880040116,868,0.14022767378987255,0.01254244434095076,868,0.23875462404593895,0.015019394904215257,868,0.27023173037761916,0.01770643011466478,868,0.2617856566257741,0.019980649345721878,868,0.2717691940096666,0.01568875591856382,868,0.5070562894314709,2024-06-26
M62,100.0,108,0.056094850451741,0.00116545607907167,755,0.06532529616198003,0.0018375884650004264,755,0.09447979453383692,0.002800333454764098,755,0.08114732653889435,0.003353183627792766,755,0.1354784024472268,0.0038797894274012084,755,0.24469192201728063,0.010922908923898784,755,0.27915568572795946,0.014910529402778382,755,0.2715871444601097,0.016226296366142062,755,0.28044890346906043,0.012906188727751122,755,0.5398956823864064,2024-06-26
COPS7,100.0,208,0.05652697747494994,0.0046290893621291195,952,0.06678172520228795,0.008110979091999334,952,0.09690726304254613,0.010158252951978499,952,0.0846747871206588,0.011805761731729836,952,0.1392090420763032,0.010930114883070798,952,0.24036728033498556,0.015999846173338488,952,0.27235515177750785,0.020217657418038586,952,0.2630531888048188,0.021966331384470093,952,0.2735511715672597,0.01799981139339578,952,0.5129826014412735,2024-06-26
M28,100.0,308,0.057922253476531266,0.00196963738937239,938,0.06961967289320696,0.0037474859159939283,938,0.10268236985847132,0.010898506769389537,938,0.09018991140922758,0.012000093253626196,938,0.1458956915686634,0.010889641450179371,938,0.2367825701292644,0.015010317729127264,938,0.2633986320576942,0.017588038297558218,938,0.2538241811398504,0.018911262386234882,938,0.26583510929587556,0.015224273007954071,938,0.4756615303696557,2024-06-26
M97,100.0,408,0.05327880894819342,0.0036325253146300227,861,0.06263536194060322,0.0069874031882572315,861,0.09681985214889119,0.017540282900521696,861,0.0818638286524118,0.017477855493441243,861,0.13897609378402656,0.016898876464325703,861,0.24613140961295912,0.014897496258152019,861,0.2798845776282121,0.01716974050431035,861,0.2722958909232996,0.01883130745021398,861,0.28061464245449513,0.014400295150443434,861,0.5377010759411832,2024-06-26
M75,100.0,109,0.05670118872095456,0.0011702171364400928,971,0.06670672714280541,0.002011426399812392,971,0.09311923528920732,0.0029929639651566035,971,0.0844636046923275,0.0036286614024166825,971,0.1331147685969281,0.004091131461151804,971,0.2259420597221775,0.01120049886378537,971,0.25542296734700853,0.013814012994633284,971,0.2432112060295443,0.015687295435396806,971,0.2588252058726506,0.011808130579042616,971,0.48446690481790106,2024-06-26
M38,100.0,209,0.0572427054431951,0.0030974115140193236,963,0.0685710570274979,0.005988973364423427,963,0.09870142951561284,0.007618513608695523,963,0.08949043693819769,0.008588209086448724,963,0.14182016089450286,0.008443957982622123,963,0.22998788423627337,0.011616750811294634,963,0.25792633088330735,0.01402915976642476,963,0.2458285671404465,0.015743062862578556,963,0.26087435111326096,0.012343898478385316,963,0.46623701102721266,2024-06-26
M62,100.0,309,0.055777545045749305,0.0032189434853678437,1218,0.06612650553385417,0.0061540487739546405,1218,0.09791517962375886,0.007527061489850275,1218,0.08434053242500192,0.008726396535796158,1218,0.14050007336245382,0.008101180231859921,1218,0.24477893848137317,0.011814426411576021,1218,0.2770670372472804,0.015321231424134916,1218,0.2703671009082512,0.017502899877475525,1218,0.2793025625946095,0.01349964002265569,1218,0.5244504233955252,2024-06-26
M25,100.0,409,0.053945808575071134,0.0016004556870900888,928,0.06341217715164711,0.003139856191825714,928,0.09440394927715433,0.00813018657712853,928,0.08150219917297363,0.008367104054343375,928,0.1350701430748249,0.008476393373097647,928,0.24118943049989897,0.012496450321174293,928,0.27606654989308327,0.015981113997116603,928,0.26907226957123853,0.01801813024839759,928,0.27813760165510504,0.01377013729400347,928,0.5350363107449239,2024-06-26
M76,100.0,110,0.056255340576171875,0.0010294665020814202,896,0.06583422422409058,0.0017950236341953316,896,0.09327937023980278,0.002791128515216709,896,0.08316292081560407,0.003601795442339082,896,0.13471760068620955,0.003899701544743294,896,0.23174136025565012,0.010872975780940984,896,0.26178652899605886,0.013418737411362219,896,0.2508750983646938,0.015855916079479303,896,0.2640352589743478,0.01225504585825364,896,0.5020751169601646,2024-06-26
M75,100.0,210,0.056290218331305854,0.00201589640762612,1042,0.0663481728815529,0.0031222053634877727,1042,0.0951510262809651,0.004815350326102316,1042,0.0839112880362659,0.00476288610223454,1042,0.13690428633149893,0.0063436282924264386,1042,0.2379822831693858,0.01416014484476653,1042,0.2709377530440259,0.01819757084307108,1042,0.2621339296425144,0.02084730470336341,1042,0.272826211237404,0.016278144933146187,1042,0.5150270325992059,2024-06-26
GAVINA,100.0,310,0.05591073005822054,0.0012696701818787682,942,0.0661865363961319,0.0019469517840304089,942,0.09745817731140526,0.0029370026926564,942,0.08330882532075205,0.0037033889558691383,942,0.13949678911018776,0.0038496510279090006,942,0.24777560223945894,0.010930592239454296,942,0.2821103235718551,0.014162594137545602,942,0.2758431404259554,0.016047164967580924,942,0.28355346161342226,0.012731120686564172,942,0.5360803600361984,2024-06-26
M2,100.0,410,0.0564484134797127,0.0010549973409431019,961,0.06726876059382317,0.0019040900814729998,961,0.09956098669649535,0.0033301407081256637,961,0.08390271427976229,0.0038829731752341935,961,0.1407226181427224,0.004556418090030421,961,0.25797240766352597,0.012764008450660051,961,0.29762933355960586,0.016288565098109335,961,0.2952638878162396,0.018953272075208874,961,0.2975310485395259,0.01485377205540285,961,0.5574361570035179,2024-06-26
M97,100.0,111,0.0546374630618405,0.0035887898608895703,924,0.06371194253236184,0.005708440903280886,924,0.09373086045830797,0.006387800604495877,924,0.08114024571010045,0.007901105992567629,924,0.13667554979200486,0.0073591466775434515,924,0.23879332769484746,0.012431822522204108,924,0.26890753874014983,0.015224965561125148,924,0.25846291414070954,0.01701261472556645,924,0.2694307632776566,0.013232094356956547,924,0.5221466976588444,2024-06-26
M110B,100.0,211,0.0566877056100515,0.000950199199770697,895,0.0671249986360859,0.0016128348180729408,895,0.09630993891028719,0.0028440898025990148,895,0.08605209435830569,0.003402841532701852,895,0.1397587440533345,0.0042085000945135086,895,0.23581607754670042,0.010450881709710947,895,0.2665367083842528,0.014157225614167863,895,0.25608491524637744,0.015273268601769025,895,0.267576403058441,0.012876287347276753,895,0.4969728971575847,2024-06-26
M25,100.0,311,0.05586494523292323,0.0016140908458796843,1083,0.06630897698089797,0.002990452725060454,1083,0.09688866105436288,0.004194243063355129,1083,0.08437157205597516,0.004322901689998089,1083,0.13814279093086335,0.005355149966046909,1083,0.24123122619459833,0.012599811505923403,1083,0.27346100107124305,0.015835991921558618,1083,0.2649476957453255,0.01723098192547203,1083,0.27485297459314406,0.014101630307193467,1083,0.516937198528841,2024-06-26
GAVINA,100.0,411,0.055644057928963375,0.0013409061826576921,971,0.06605811860608023,0.0021528920455365337,971,0.0963151737295636,0.0031216655820892553,971,0.08366708333165712,0.0036751315247278613,971,0.13697203646973158,0.003788203675479342,971,0.247075796863937,0.010745456317900852,971,0.28333500116664523,0.01436046160737986,971,0.2786799862014032,0.01634124249977976,971,0.2846692573398075,0.01274172691580336,971,0.5381936802222523,2024-06-26
